rcp85 %ile	 0.90	 1.49	 3.02	 6.65	 12.16	 20.47	 34.93	 62.09	 89.03	 98.25	 99.35	 99.95
rcp45 %ile	 0.35	 0.48	 1.93	 9.20	 27.66	 50.52	 75.17	 92.20	 97.72	 99.36	 99.62	 99.96
rcp26 %ile	 0.10	 0.92	 9.87	 34.12	 60.04	 79.00	 90.07	 95.74	 98.38	 99.51	 99.67	 99.95

2010	-8	-6	-2	0	1	2	3	5	8	11	12	20
2020	-12	-8	-3	1	4	6	8	11	15	22	24	37
2030	-13	-8	-0	5	8	10	12	16	22	30	34	61
2040	-14	-8	1	7	10	13	16	20	29	40	44	69
2050	-17	-9	3	9	13	17	20	27	37	51	57	92
2060	-11	-5	6	12	17	20	24	32	45	60	69	112
2070	-7	-1	8	15	20	24	30	39	54	74	86	150
2080	-6	-0	10	17	23	28	35	46	65	89	106	201
2090	1	4	10	18	24	31	39	53	75	106	129	258
2100	-1	2	9	18	26	34	44	61	86	125	154	314

TUKTOYAKTUK	[1000]	69.42	-132.97
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.63	 3.53	 12.60	 26.73	 42.32	 59.18	 77.59	 92.42	 98.38	 99.34	 99.94
rcp45 %ile	 0.44	 0.91	 4.90	 17.04	 34.26	 51.10	 68.15	 84.80	 95.78	 99.25	 99.61	 99.96
rcp26 %ile	 0.62	 1.27	 6.41	 20.37	 38.85	 56.51	 72.82	 87.64	 96.91	 99.50	 99.69	 99.96

2010	-15	-12	-7	-2	1	5	8	12	17	21	24	30
2020	-29	-25	-14	-4	3	10	16	23	34	43	49	60
2030	-42	-36	-21	-6	6	15	24	36	51	65	73	90
2040	-54	-46	-26	-7	8	21	33	48	68	87	98	121
2050	-67	-56	-31	-7	11	27	42	61	86	111	124	152
2060	-79	-67	-37	-8	15	33	52	74	104	136	151	187
2070	-92	-78	-43	-9	18	40	62	88	123	160	179	227
2080	-106	-90	-49	-10	21	46	71	102	143	186	208	270
2090	-119	-100	-55	-10	24	53	82	116	163	212	238	325
2100	-133	-112	-61	-11	27	59	91	130	183	239	269	390

CHAMPLAIN	[1005]	46.43	-72.40
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.62	 1.20	 4.93	 15.61	 29.65	 40.00	 50.86	 67.37	 89.15	 98.10	 99.35	 99.94
rcp45 %ile	 NaN	 NaN	 NaN	 0.04	 11.00	 38.41	 67.55	 90.90	 97.99	 99.50	 99.67	 99.95
rcp26 %ile	 0.78	 1.70	 9.96	 34.30	 59.20	 71.59	 81.75	 91.71	 98.00	 99.53	 99.69	 99.96

2010	-8	-6	-2	1	3	4	5	6	9	13	15	26
2020	-19	-13	-4	2	5	8	11	14	20	28	34	58
2030	-30	-20	-5	4	9	13	17	22	30	43	54	94
2040	-41	-27	-5	8	15	19	24	30	41	62	78	138
2050	-39	-24	-2	13	22	27	31	38	53	75	90	139
2060	-36	-23	-0	18	28	34	40	48	64	88	101	151
2070	-38	-24	1	22	35	41	47	57	76	104	117	175
2080	-37	-23	2	25	41	48	55	67	89	120	135	222
2090	-36	-23	3	28	45	55	63	77	104	138	160	273
2100	-28	-19	7	30	48	58	68	85	117	159	188	334

LARK HARBOUR	[1044]	49.10	-58.37
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.57	 2.42	 7.82	 16.75	 28.92	 45.16	 67.40	 89.44	 98.25	 99.35	 99.94
rcp45 %ile	 0.35	 0.59	 3.83	 14.61	 32.42	 51.72	 70.90	 88.44	 97.51	 99.38	 99.62	 99.96
rcp26 %ile	 0.65	 1.71	 8.57	 27.50	 50.68	 69.30	 84.10	 94.11	 98.17	 99.52	 99.65	 99.96

2010	-3	-2	0	2	3	4	5	6	8	10	11	13
2020	-3	-2	1	5	7	9	10	13	16	19	21	25
2030	-4	-2	3	8	11	14	16	20	24	29	31	36
2040	-5	-2	4	10	15	19	22	27	34	41	44	52
2050	-7	-3	5	13	20	24	29	36	44	55	59	76
2060	-9	-5	6	16	24	30	37	45	56	70	78	112
2070	-12	-6	6	19	28	36	44	54	69	87	99	156
2080	-14	-8	6	21	32	41	51	64	82	107	124	208
2090	-18	-11	6	22	35	46	58	73	96	129	150	267
2100	-21	-13	5	23	38	50	64	82	110	152	180	333

PICTOU	[1121]	45.68	-62.70
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.50	 2.27	 7.33	 15.69	 27.36	 43.36	 66.00	 89.22	 98.17	 99.35	 99.94
rcp45 %ile	 0.33	 0.60	 3.74	 14.30	 31.95	 51.70	 71.25	 88.91	 97.60	 99.41	 99.63	 99.96
rcp26 %ile	 0.65	 1.81	 8.87	 28.39	 52.22	 70.95	 85.53	 95.01	 98.36	 99.53	 99.68	 99.96

2010	-1	0	2	4	6	7	8	9	11	13	14	16
2020	1	2	6	9	12	14	16	18	21	25	26	31
2030	3	5	10	15	18	21	24	27	32	37	39	44
2040	4	7	14	20	25	29	33	37	44	52	55	62
2050	5	9	18	26	32	37	42	49	58	68	73	89
2060	5	10	21	32	40	46	52	61	72	86	94	128
2070	6	11	24	37	46	54	62	73	87	107	119	175
2080	6	12	27	41	52	62	72	85	103	129	145	230
2090	5	12	29	45	59	70	81	97	121	154	176	291
2100	4	13	31	49	64	76	90	109	139	180	208	360

YARMOUTH	[1158]	43.83	-66.13
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.50	 2.25	 7.17	 15.41	 26.68	 42.64	 65.46	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.37	 0.67	 3.90	 14.60	 32.08	 51.95	 71.58	 89.30	 97.64	 99.44	 99.64	 99.96
rcp26 %ile	 0.65	 1.75	 8.71	 28.25	 52.34	 71.40	 85.91	 95.22	 98.45	 99.54	 99.69	 99.96

2010	-0	1	3	4	6	7	8	9	11	13	14	16
2020	1	3	7	10	12	14	16	19	22	26	27	30
2030	3	6	11	16	19	22	25	28	33	39	40	45
2040	5	8	15	21	26	30	34	39	45	53	56	63
2050	6	10	19	27	34	39	44	50	59	70	75	90
2060	6	11	23	33	41	48	54	63	74	88	96	130
2070	8	13	26	39	48	56	64	75	90	109	121	179
2080	8	14	29	44	55	64	74	88	106	132	148	234
2090	7	14	31	48	61	72	84	101	124	157	179	296
2100	8	16	34	52	67	79	93	113	143	184	212	366

STE-ANNE-DES-MONTS	[1199]	49.13	-66.48
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.43	 0.75	 2.97	 8.67	 17.44	 28.84	 44.51	 66.01	 89.03	 98.12	 99.33	 99.94
rcp45 %ile	 0.34	 0.60	 3.74	 14.17	 31.48	 51.10	 70.59	 88.90	 97.67	 99.49	 99.65	 99.96
rcp26 %ile	 0.55	 1.51	 8.17	 27.20	 50.92	 70.00	 85.08	 95.01	 98.45	 99.55	 99.69	 99.96

2010	-5	-4	-1	1	2	3	5	6	8	10	11	14
2020	-6	-4	-1	3	5	7	9	12	15	19	20	25
2030	-7	-5	0	5	9	12	14	18	23	29	31	36
2040	-10	-7	0	7	12	16	20	25	32	40	43	51
2050	-13	-8	0	9	16	21	27	33	43	53	58	73
2060	-16	-11	0	11	20	26	33	42	54	69	78	107
2070	-19	-14	-0	13	23	31	39	51	66	86	98	150
2080	-23	-16	-1	14	26	35	46	59	79	106	122	201
2090	-27	-20	-2	15	28	40	52	69	94	127	149	258
2100	-30	-22	-3	15	30	43	57	77	107	148	176	322

RIVIERE-AU-RENARD	[1213]	49.00	-64.38
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.39	 0.61	 2.61	 8.20	 16.89	 28.91	 44.97	 66.70	 89.33	 98.17	 99.35	 99.94
rcp45 %ile	 0.32	 0.51	 3.66	 14.08	 31.83	 51.42	 70.63	 88.88	 97.59	 99.41	 99.63	 99.96
rcp26 %ile	 0.65	 1.69	 8.59	 27.80	 51.12	 69.60	 84.56	 94.46	 98.28	 99.53	 99.67	 99.96

2010	-4	-3	-1	1	2	3	5	6	8	10	11	13
2020	-5	-3	0	3	6	7	9	11	15	18	20	24
2030	-6	-4	1	6	9	12	14	18	22	28	29	35
2040	-9	-5	1	8	12	16	20	25	32	40	42	49
2050	-11	-7	2	10	16	22	27	33	42	52	57	72
2060	-14	-9	2	12	20	27	33	42	53	68	75	107
2070	-17	-11	2	14	24	32	40	50	65	84	96	150
2080	-20	-14	1	16	27	36	46	59	78	103	119	201
2090	-24	-17	-0	17	30	41	52	68	91	124	146	259
2100	-28	-19	-1	17	32	44	58	77	106	147	175	325

BAIE COMEAU	[1218]	49.23	-68.13
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.46	 0.83	 3.32	 9.52	 19.19	 30.88	 46.56	 67.50	 89.23	 98.15	 99.35	 99.94
rcp45 %ile	 0.36	 0.62	 3.79	 14.42	 31.59	 50.90	 69.74	 88.11	 97.57	 99.47	 99.64	 99.96
rcp26 %ile	 0.55	 1.36	 7.74	 26.00	 49.11	 68.26	 83.88	 94.31	 98.36	 99.55	 99.69	 99.96

2010	-7	-6	-3	-1	1	2	4	5	8	10	12	15
2020	-9	-7	-3	0	3	5	7	10	14	18	20	25
2030	-11	-8	-3	2	6	9	11	15	20	26	28	35
2040	-16	-12	-4	3	8	12	16	21	29	37	40	50
2050	-19	-15	-5	4	11	17	22	29	39	50	55	70
2060	-25	-19	-6	5	14	21	28	37	50	65	73	101
2070	-29	-22	-8	6	17	25	34	45	61	82	93	142
2080	-33	-26	-10	6	19	29	40	54	75	101	117	193
2090	-39	-32	-13	6	21	33	45	63	88	122	144	250
2100	-42	-34	-14	6	21	35	49	69	99	142	169	312

TADOUSSAC	[1219]	48.13	-69.72
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.50	 1.00	 3.93	 10.70	 20.31	 31.69	 47.05	 67.70	 89.03	 98.08	 99.26	 99.94
rcp45 %ile	 0.41	 0.70	 4.10	 14.58	 30.88	 49.80	 68.45	 87.28	 97.52	 99.50	 99.64	 99.96
rcp26 %ile	 0.45	 1.11	 6.81	 24.79	 48.65	 68.55	 84.67	 95.01	 98.53	 99.57	 99.71	 99.96

2010	-11	-9	-4	-1	1	3	4	7	10	14	16	22
2020	-14	-11	-5	-0	4	6	9	12	17	23	26	35
2030	-17	-13	-5	2	7	10	14	19	25	33	37	50
2040	-24	-19	-7	3	9	14	19	26	36	47	52	70
2050	-30	-23	-8	3	12	19	26	34	47	61	68	87
2060	-35	-27	-10	4	15	24	32	43	59	76	84	111
2070	-39	-30	-11	6	18	28	38	51	70	92	103	146
2080	-41	-32	-12	7	21	32	44	60	82	110	127	194
2090	-45	-36	-13	7	23	36	49	68	95	132	153	252
2100	-40	-32	-11	9	24	37	52	72	103	146	172	313

ST-JOSEPH-DE-LA-RIVE	[1244]	47.45	-70.37
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.90	 1.49	 3.09	 6.77	 12.36	 20.70	 35.19	 62.20	 89.03	 98.25	 99.35	 99.95
rcp45 %ile	 0.35	 0.47	 1.97	 9.30	 27.74	 50.54	 75.00	 92.09	 97.71	 99.36	 99.62	 99.96
rcp26 %ile	 0.10	 0.91	 9.86	 33.99	 59.76	 78.80	 90.00	 95.70	 98.36	 99.51	 99.66	 99.95

2010	-8	-6	-3	-0	1	2	3	4	7	11	12	20
2020	-12	-9	-3	1	3	5	7	10	15	21	24	37
2030	-14	-9	-1	4	7	9	11	15	21	29	33	61
2040	-15	-9	-0	5	9	12	15	19	28	38	43	67
2050	-19	-11	1	7	12	15	19	25	36	49	55	91
2060	-13	-7	4	10	15	18	22	30	43	58	67	110
2070	-9	-4	6	12	17	22	27	37	52	71	84	148
2080	-9	-3	7	14	20	25	32	43	62	86	103	199
2090	-2	1	7	15	21	28	36	50	72	103	126	255
2100	-5	-1	6	14	22	31	41	57	82	122	151	311

RIVIERE-DU-LOUP	[1284]	47.85	-69.57
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.50	 1.00	 3.90	 10.58	 20.23	 31.52	 46.94	 67.60	 89.03	 98.08	 99.25	 99.94
rcp45 %ile	 0.40	 0.71	 4.10	 14.64	 30.91	 49.82	 68.58	 87.31	 97.53	 99.50	 99.64	 99.96
rcp26 %ile	 0.44	 1.11	 6.81	 24.80	 48.69	 68.60	 84.62	 95.02	 98.51	 99.57	 99.71	 99.96

2010	-10	-8	-4	-1	1	3	5	7	10	14	16	23
2020	-14	-10	-4	0	4	7	10	13	18	24	27	36
2030	-16	-12	-4	3	8	11	15	20	26	34	38	51
2040	-23	-17	-5	4	11	16	21	27	37	49	54	71
2050	-28	-22	-7	5	14	21	27	36	48	63	70	89
2060	-34	-26	-8	6	17	26	34	45	60	78	86	113
2070	-37	-27	-9	8	20	30	41	54	72	94	105	148
2080	-39	-29	-10	9	23	35	47	62	85	112	130	196
2090	-43	-33	-11	10	25	39	52	71	98	134	156	255
2100	-37	-29	-8	12	27	40	55	75	107	149	175	317

NORTH SYDNEY	[1299]	46.22	-60.25
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.44	 2.04	 6.88	 15.19	 26.91	 43.41	 66.35	 89.33	 98.21	 99.35	 99.94
rcp45 %ile	 0.35	 0.61	 3.96	 14.79	 32.70	 52.41	 71.58	 89.00	 97.54	 99.39	 99.63	 99.96
rcp26 %ile	 0.71	 1.78	 8.86	 28.40	 52.00	 70.60	 85.19	 94.67	 98.26	 99.52	 99.67	 99.96

2010	-0	1	3	5	6	7	8	9	11	13	13	16
2020	2	4	7	10	12	14	16	18	21	25	26	30
2030	5	7	11	16	19	22	25	28	32	38	39	44
2040	5	8	15	21	26	30	34	38	45	53	55	63
2050	7	11	19	27	34	39	44	50	59	69	74	90
2060	7	12	23	33	41	47	54	62	73	88	95	129
2070	8	13	26	38	48	56	64	74	89	108	119	177
2080	8	14	29	43	54	64	73	86	105	130	147	232
2090	8	15	31	48	61	72	83	99	122	155	177	294
2100	8	16	34	52	66	79	92	111	140	182	211	364

ARGENTIA	[1321]	47.30	-53.98
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.32	 0.47	 2.20	 7.22	 15.79	 27.64	 43.99	 66.50	 89.33	 98.22	 99.35	 99.94
rcp45 %ile	 0.31	 0.50	 3.63	 14.10	 32.01	 51.83	 71.21	 89.02	 97.56	 99.39	 99.63	 99.96
rcp26 %ile	 0.66	 1.90	 9.01	 28.67	 52.06	 70.50	 84.98	 94.50	 98.21	 99.52	 99.67	 99.96

2010	-1	-1	1	3	4	5	6	7	9	11	11	13
2020	-2	-0	3	6	9	11	12	15	18	21	23	27
2030	-2	1	6	10	14	16	19	23	27	33	34	40
2040	-2	1	8	14	19	23	26	31	38	45	48	56
2050	-3	1	10	18	25	29	34	41	50	60	65	81
2060	-5	-0	11	22	30	36	43	51	63	77	85	119
2070	-7	-1	13	25	35	43	51	62	76	96	107	165
2080	-7	-1	14	28	40	49	59	72	91	116	133	218
2090	-10	-3	14	31	44	55	67	83	106	139	162	279
2100	-12	-3	15	33	48	60	74	93	121	164	193	347

SEPT-ILES	[1322]	50.20	-66.40
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.45	 2.03	 7.21	 15.90	 27.98	 44.47	 67.00	 89.53	 98.25	 99.35	 99.94
rcp45 %ile	 0.30	 0.50	 3.54	 14.56	 32.93	 52.90	 72.06	 89.42	 97.52	 99.37	 99.61	 99.96
rcp26 %ile	 0.79	 1.92	 9.26	 28.20	 51.00	 69.12	 83.62	 93.51	 98.02	 99.51	 99.64	 99.96

2010	-7	-6	-3	-1	1	2	3	5	7	10	11	14
2020	-10	-8	-4	-0	2	5	7	9	13	17	19	25
2030	-13	-11	-5	0	4	7	10	14	20	26	28	35
2040	-19	-15	-7	1	6	10	15	20	28	37	40	49
2050	-23	-18	-8	1	9	14	19	26	36	47	52	67
2060	-26	-21	-9	2	11	17	24	32	44	58	66	95
2070	-29	-23	-10	3	12	20	28	38	52	71	82	134
2080	-32	-25	-11	3	14	23	32	44	61	86	102	183
2090	-37	-29	-13	3	15	25	36	51	72	104	125	239
2100	-41	-33	-16	1	15	27	39	57	83	124	150	302

SHEDIAC BAY	[1326]	46.25	-64.53
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.49	 2.26	 7.49	 16.00	 27.66	 43.80	 66.25	 89.14	 98.15	 99.35	 99.94
rcp45 %ile	 0.34	 0.60	 3.80	 14.33	 31.98	 51.69	 71.07	 88.81	 97.60	 99.43	 99.64	 99.96
rcp26 %ile	 0.65	 1.79	 8.80	 28.20	 51.91	 70.70	 85.30	 94.90	 98.36	 99.53	 99.68	 99.96

2010	-1	-1	1	3	5	6	7	8	10	12	13	16
2020	-0	1	5	8	10	12	14	17	20	23	25	30
2030	1	4	8	13	16	19	22	25	30	35	37	42
2040	1	4	11	17	22	26	30	35	42	49	52	59
2050	1	5	14	22	29	34	39	45	54	65	70	85
2060	1	6	17	27	35	42	48	57	68	83	90	122
2070	0	6	19	31	41	49	57	68	83	102	114	169
2080	-0	6	21	35	47	56	66	79	98	124	140	223
2090	-2	5	22	39	52	63	75	91	114	147	170	283
2100	-3	5	23	42	57	69	83	103	131	172	202	351

RUSTICO	[1330]	46.47	-63.28
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.32	 0.48	 2.21	 7.32	 15.83	 27.52	 43.79	 66.40	 89.25	 98.17	 99.35	 99.94
rcp45 %ile	 0.32	 0.58	 3.75	 14.33	 31.99	 51.83	 71.19	 88.85	 97.58	 99.41	 99.63	 99.96
rcp26 %ile	 0.65	 1.84	 8.87	 28.30	 52.01	 70.60	 85.20	 94.76	 98.30	 99.53	 99.68	 99.96

2010	-1	-0	2	4	5	6	7	9	11	13	13	16
2020	0	2	6	9	11	13	15	17	20	24	26	30
2030	3	5	9	14	17	20	23	26	31	36	38	43
2040	2	6	12	19	24	27	31	36	43	51	54	61
2050	3	7	16	24	31	36	41	47	56	66	71	87
2060	3	8	19	29	37	44	50	59	70	84	92	125
2070	3	9	21	34	44	51	60	70	85	104	116	172
2080	3	9	24	38	49	59	69	82	100	126	143	226
2090	1	8	25	42	55	66	78	94	117	150	173	288
2100	-0	9	27	45	60	73	87	106	134	176	205	357

LOWER ESCUMINAC	[1349]	47.08	-64.88
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.52	 2.35	 7.59	 16.12	 27.82	 43.81	 66.30	 89.23	 98.15	 99.35	 99.94
rcp45 %ile	 0.32	 0.58	 3.70	 14.20	 31.81	 51.60	 71.01	 88.86	 97.58	 99.42	 99.64	 99.96
rcp26 %ile	 0.65	 1.76	 8.81	 28.23	 51.89	 70.50	 85.30	 94.89	 98.34	 99.53	 99.68	 99.96

2010	-2	-1	1	3	5	6	7	8	10	12	13	16
2020	-1	1	4	7	10	12	13	16	19	23	24	29
2030	0	3	7	12	15	18	21	24	29	34	36	41
2040	-0	3	10	16	21	25	29	33	40	48	51	58
2050	-1	4	12	21	27	32	37	44	53	63	68	83
2060	-1	4	15	25	33	40	46	54	66	80	88	120
2070	-2	4	17	29	39	47	55	65	80	100	111	166
2080	-2	4	18	33	44	53	63	76	95	120	137	219
2090	-4	2	19	36	49	60	72	88	111	144	166	279
2100	-7	2	20	38	53	66	80	99	127	169	198	346

PORT-ALFRED	[1392]	48.33	-70.87
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.45	 0.95	 4.96	 16.67	 33.28	 50.00	 66.72	 83.33	 95.05	 99.05	 99.55	 99.95
rcp45 %ile	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
rcp26 %ile	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00

2010	-6	-5	-2	0	2	3	5	7	9	11	13	16
2020	-12	-9	-4	1	4	7	10	14	18	23	25	35
2030	-16	-13	-5	2	7	11	15	21	27	35	38	53
2040	-20	-15	-5	4	10	16	21	28	37	46	51	69
2050	-23	-17	-5	6	14	21	27	35	47	59	65	86
2060	-24	-18	-4	8	18	26	33	43	57	73	81	110
2070	-26	-19	-3	11	22	31	40	51	67	87	99	149
2080	-27	-19	-2	14	27	36	47	60	78	103	120	199
2090	-28	-20	0	17	31	42	53	68	89	121	143	256
2100	-29	-21	1	20	35	47	60	77	101	141	169	320

RIMOUSKI	[1597]	48.48	-68.52
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.45	 0.79	 3.13	 9.36	 18.80	 30.48	 46.17	 67.37	 89.19	 98.14	 99.32	 99.94
rcp45 %ile	 0.37	 0.66	 3.76	 14.34	 31.50	 50.90	 69.94	 88.22	 97.57	 99.48	 99.64	 99.96
rcp26 %ile	 0.55	 1.45	 7.96	 26.30	 49.53	 68.67	 84.04	 94.40	 98.40	 99.56	 99.70	 99.96

2010	-7	-5	-3	-0	1	3	4	6	8	11	12	16
2020	-9	-7	-3	1	4	6	8	11	14	19	20	26
2030	-10	-7	-1	3	7	10	12	16	21	27	29	36
2040	-14	-10	-2	5	10	14	18	23	30	39	42	51
2050	-18	-13	-3	6	13	19	24	31	41	52	57	71
2060	-22	-16	-4	8	17	24	31	40	52	68	76	103
2070	-26	-19	-5	9	20	28	37	48	64	84	97	145
2080	-29	-23	-6	10	22	32	43	57	78	105	121	196
2090	-36	-28	-9	10	24	37	49	67	92	127	148	254
2100	-38	-30	-9	10	26	39	53	74	104	146	173	317

BECANCOUR	[1798]	46.40	-72.38
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.39	 0.64	 3.07	 10.00	 21.23	 34.65	 51.71	 72.10	 90.88	 98.35	 99.40	 99.94
rcp45 %ile	 0.49	 0.99	 4.91	 16.59	 32.82	 50.50	 67.49	 85.27	 96.21	 99.25	 99.60	 99.96
rcp26 %ile	 0.55	 1.23	 6.89	 23.40	 45.78	 64.87	 80.97	 92.68	 98.09	 99.53	 99.69	 99.95

2010	-8	-6	-3	-0	2	3	4	6	9	12	14	19
2020	-13	-10	-4	1	4	7	9	12	17	23	26	36
2030	-16	-12	-3	3	8	11	14	19	25	34	38	53
2040	-24	-17	-4	5	11	16	21	27	36	49	55	76
2050	-27	-20	-5	7	15	22	28	36	49	64	71	91
2060	-31	-23	-5	9	20	27	35	45	60	78	88	117
2070	-33	-24	-5	11	23	33	42	54	71	92	105	147
2080	-36	-27	-6	13	27	38	50	64	85	111	126	195
2090	-43	-33	-8	13	30	43	57	74	99	131	152	251
2100	-41	-32	-8	14	32	46	62	82	113	153	182	315
