"Notes"	"Age Group"	"Age Group Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"65-74 years"	"65-74"	"Audrain County, MO"	"29007"	572	23807	2402.7
	"65-74 years"	"65-74"	"Barry County, MO"	"29009"	917	39212	2338.6
	"65-74 years"	"65-74"	"Barton County, MO"	"29011"	246	12058	2040.1
	"65-74 years"	"65-74"	"Bates County, MO"	"29013"	417	17759	2348.1
	"65-74 years"	"65-74"	"Benton County, MO"	"29015"	749	31739	2359.9
	"65-74 years"	"65-74"	"Bollinger County, MO"	"29017"	304	13209	2301.5
	"65-74 years"	"65-74"	"Boone County, MO"	"29019"	1658	81345	2038.2
	"65-74 years"	"65-74"	"Buchanan County, MO"	"29021"	1938	73806	2625.8
	"65-74 years"	"65-74"	"Butler County, MO"	"29023"	1225	44259	2767.8
	"65-74 years"	"65-74"	"Caldwell County, MO"	"29025"	202	9139	2210.3
	"65-74 years"	"65-74"	"Callaway County, MO"	"29027"	715	31982	2235.6
	"65-74 years"	"65-74"	"Camden County, MO"	"29029"	1093	60725	1799.9
	"65-74 years"	"65-74"	"Cape Girardeau County, MO"	"29031"	1261	58554	2153.6
	"65-74 years"	"65-74"	"Carroll County, MO"	"29033"	225	10394	2164.7
	"65-74 years"	"65-74"	"Carter County, MO"	"29035"	201	6969	2884.2
	"65-74 years"	"65-74"	"Cass County, MO"	"29037"	1634	74194	2202.3
	"65-74 years"	"65-74"	"Cedar County, MO"	"29039"	435	19200	2265.6
	"65-74 years"	"65-74"	"Chariton County, MO"	"29041"	203	9736	2085.0
	"65-74 years"	"65-74"	"Christian County, MO"	"29043"	1042	50523	2062.4
	"65-74 years"	"65-74"	"Clark County, MO"	"29045"	143	7541	1896.3
	"65-74 years"	"65-74"	"Clay County, MO"	"29047"	3091	141799	2179.8
	"65-74 years"	"65-74"	"Clinton County, MO"	"29049"	451	18115	2489.6
	"65-74 years"	"65-74"	"Cole County, MO"	"29051"	1108	52081	2127.5
	"65-74 years"	"65-74"	"Cooper County, MO"	"29053"	356	14880	2392.5
	"65-74 years"	"65-74"	"Crawford County, MO"	"29055"	610	25444	2397.4
	"65-74 years"	"65-74"	"Dade County, MO"	"29057"	222	9920	2237.9
	"65-74 years"	"65-74"	"Dallas County, MO"	"29059"	426	17011	2504.3
	"65-74 years"	"65-74"	"Daviess County, MO"	"29061"	205	9280	2209.1
	"65-74 years"	"65-74"	"DeKalb County, MO"	"29063"	266	10106	2632.1
	"65-74 years"	"65-74"	"Dent County, MO"	"29065"	432	17961	2405.2
	"65-74 years"	"65-74"	"Douglas County, MO"	"29067"	332	16347	2031.0
	"65-74 years"	"65-74"	"Dunklin County, MO"	"29069"	1013	33031	3066.8
	"65-74 years"	"65-74"	"Franklin County, MO"	"29071"	1924	81912	2348.9
	"65-74 years"	"65-74"	"Gasconade County, MO"	"29073"	375	17339	2162.8
	"65-74 years"	"65-74"	"Gentry County, MO"	"29075"	176	8014	2196.2
	"65-74 years"	"65-74"	"Greene County, MO"	"29077"	4576	209438	2184.9
	"65-74 years"	"65-74"	"Grundy County, MO"	"29079"	291	12192	2386.8
	"65-74 years"	"65-74"	"Harrison County, MO"	"29081"	227	10890	2084.5
	"65-74 years"	"65-74"	"Henry County, MO"	"29083"	632	25417	2486.5
	"65-74 years"	"65-74"	"Hickory County, MO"	"29085"	373	17930	2080.3
	"65-74 years"	"65-74"	"Holt County, MO"	"29087"	114	5797	1966.5
	"65-74 years"	"65-74"	"Howard County, MO"	"29089"	204	9153	2228.8
	"65-74 years"	"65-74"	"Howell County, MO"	"29091"	1003	41153	2437.2
	"65-74 years"	"65-74"	"Iron County, MO"	"29093"	352	11953	2944.9
	"65-74 years"	"65-74"	"Jackson County, MO"	"29095"	11987	498597	2404.1
	"65-74 years"	"65-74"	"Jasper County, MO"	"29097"	2279	90699	2512.7
	"65-74 years"	"65-74"	"Jefferson County, MO"	"29099"	3939	146795	2683.3
	"65-74 years"	"65-74"	"Johnson County, MO"	"29101"	744	32756	2271.3
	"65-74 years"	"65-74"	"Knox County, MO"	"29103"	138	5356	2576.5
	"65-74 years"	"65-74"	"Laclede County, MO"	"29105"	812	32876	2469.9
	"65-74 years"	"65-74"	"Lafayette County, MO"	"29107"	734	31182	2353.9
	"65-74 years"	"65-74"	"Lawrence County, MO"	"29109"	843	35555	2371.0
	"65-74 years"	"65-74"	"Lewis County, MO"	"29111"	246	9847	2498.2
	"65-74 years"	"65-74"	"Lincoln County, MO"	"29113"	800	32325	2474.9
	"65-74 years"	"65-74"	"Linn County, MO"	"29115"	382	14556	2624.3
	"65-74 years"	"65-74"	"Livingston County, MO"	"29117"	363	14751	2460.9
	"65-74 years"	"65-74"	"McDonald County, MO"	"29119"	535	18788	2847.6
	"65-74 years"	"65-74"	"Macon County, MO"	"29121"	410	16719	2452.3
	"65-74 years"	"65-74"	"Madison County, MO"	"29123"	350	13253	2640.9
	"65-74 years"	"65-74"	"Maries County, MO"	"29125"	252	10049	2507.7
	"65-74 years"	"65-74"	"Marion County, MO"	"29127"	633	25015	2530.5
	"65-74 years"	"65-74"	"Mercer County, MO"	"29129"	90	4625	1945.9
	"65-74 years"	"65-74"	"Miller County, MO"	"29131"	565	23733	2380.7
	"65-74 years"	"65-74"	"Mississippi County, MO"	"29133"	458	13419	3413.1
	"65-74 years"	"65-74"	"Moniteau County, MO"	"29135"	264	12174	2168.6
	"65-74 years"	"65-74"	"Monroe County, MO"	"29137"	221	10163	2174.6
	"65-74 years"	"65-74"	"Montgomery County, MO"	"29139"	323	12492	2585.7
	"65-74 years"	"65-74"	"Morgan County, MO"	"29141"	661	28614	2310.1
	"65-74 years"	"65-74"	"New Madrid County, MO"	"29143"	559	18852	2965.2
	"65-74 years"	"65-74"	"Newton County, MO"	"29145"	1198	52053	2301.5
	"65-74 years"	"65-74"	"Nodaway County, MO"	"29147"	345	17124	2014.7
	"65-74 years"	"65-74"	"Oregon County, MO"	"29149"	336	13051	2574.5
	"65-74 years"	"65-74"	"Osage County, MO"	"29151"	242	12113	1997.9
	"65-74 years"	"65-74"	"Ozark County, MO"	"29153"	319	14855	2147.4
	"65-74 years"	"65-74"	"Pemiscot County, MO"	"29155"	500	17173	2911.5
	"65-74 years"	"65-74"	"Perry County, MO"	"29157"	370	16729	2211.7
	"65-74 years"	"65-74"	"Pettis County, MO"	"29159"	839	36168	2319.7
	"65-74 years"	"65-74"	"Phelps County, MO"	"29161"	887	35686	2485.6
	"65-74 years"	"65-74"	"Pike County, MO"	"29163"	428	17232	2483.8
	"65-74 years"	"65-74"	"Platte County, MO"	"29165"	986	52568	1875.7
	"65-74 years"	"65-74"	"Polk County, MO"	"29167"	659	28095	2345.6
	"65-74 years"	"65-74"	"Pulaski County, MO"	"29169"	656	24318	2697.6
	"65-74 years"	"65-74"	"Putnam County, MO"	"29171"	133	6652	1999.4
	"65-74 years"	"65-74"	"Ralls County, MO"	"29173"	211	10314	2045.8
	"65-74 years"	"65-74"	"Randolph County, MO"	"29175"	535	21652	2470.9
	"65-74 years"	"65-74"	"Ray County, MO"	"29177"	535	21284	2513.6
	"65-74 years"	"65-74"	"Reynolds County, MO"	"29179"	203	8651	2346.5
	"65-74 years"	"65-74"	"Ripley County, MO"	"29181"	471	16800	2803.6
	"65-74 years"	"65-74"	"St. Charles County, MO"	"29183"	4159	214942	1934.9
	"65-74 years"	"65-74"	"St. Clair County, MO"	"29185"	299	13822	2163.2
	"65-74 years"	"65-74"	"Ste. Genevieve County, MO"	"29186"	383	17687	2165.4
	"65-74 years"	"65-74"	"St. Francois County, MO"	"29187"	1598	55598	2874.2
	"65-74 years"	"65-74"	"St. Louis County, MO"	"29189"	17828	853386	2089.1
	"65-74 years"	"65-74"	"Saline County, MO"	"29195"	513	20934	2450.6
	"65-74 years"	"65-74"	"Schuyler County, MO"	"29197"	100	5112	1956.2
	"65-74 years"	"65-74"	"Scotland County, MO"	"29199"	119	5088	2338.8
	"65-74 years"	"65-74"	"Scott County, MO"	"29201"	934	35794	2609.4
	"65-74 years"	"65-74"	"Shannon County, MO"	"29203"	259	9422	2748.9
	"65-74 years"	"65-74"	"Shelby County, MO"	"29205"	173	7063	2449.4
	"65-74 years"	"65-74"	"Stoddard County, MO"	"29207"	826	32370	2551.7
	"65-74 years"	"65-74"	"Stone County, MO"	"29209"	876	48843	1793.5
	"65-74 years"	"65-74"	"Sullivan County, MO"	"29211"	166	7194	2307.5
	"65-74 years"	"65-74"	"Taney County, MO"	"29213"	1059	53051	1996.2
	"65-74 years"	"65-74"	"Texas County, MO"	"29215"	668	28845	2315.8
	"65-74 years"	"65-74"	"Vernon County, MO"	"29217"	501	19912	2516.1
	"65-74 years"	"65-74"	"Warren County, MO"	"29219"	553	27398	2018.4
	"65-74 years"	"65-74"	"Washington County, MO"	"29221"	622	21847	2847.1
	"65-74 years"	"65-74"	"Wayne County, MO"	"29223"	534	19568	2728.9
	"65-74 years"	"65-74"	"Webster County, MO"	"29225"	632	27921	2263.5
	"65-74 years"	"65-74"	"Worth County, MO"	"29227"	64	3028	2113.6
	"65-74 years"	"65-74"	"Wright County, MO"	"29229"	442	20006	2209.3
	"65-74 years"	"65-74"	"St. Louis city, MO"	"29510"	7541	235319	3204.6
	"65-74 years"	"65-74"	"Beaverhead County, MT"	"30001"	163	9154	1780.6
	"65-74 years"	"65-74"	"Big Horn County, MT"	"30003"	203	8259	2457.9
	"65-74 years"	"65-74"	"Blaine County, MT"	"30005"	124	5244	2364.6
	"65-74 years"	"65-74"	"Broadwater County, MT"	"30007"	101	5741	1759.3
	"65-74 years"	"65-74"	"Carbon County, MT"	"30009"	188	10703	1756.5
	"65-74 years"	"65-74"	"Carter County, MT"	"30011"	19	1482	1282.1 (Unreliable)
	"65-74 years"	"65-74"	"Cascade County, MT"	"30013"	1537	73227	2099.0
	"65-74 years"	"65-74"	"Chouteau County, MT"	"30015"	110	5963	1844.7
	"65-74 years"	"65-74"	"Custer County, MT"	"30017"	274	11508	2381.0
	"65-74 years"	"65-74"	"Daniels County, MT"	"30019"	54	2395	2254.7
	"65-74 years"	"65-74"	"Dawson County, MT"	"30021"	193	9461	2040.0
	"65-74 years"	"65-74"	"Deer Lodge County, MT"	"30023"	270	10610	2544.8
	"65-74 years"	"65-74"	"Fallon County, MT"	"30025"	60	3244	1849.6
	"65-74 years"	"65-74"	"Fergus County, MT"	"30027"	298	13901	2143.7
	"65-74 years"	"65-74"	"Flathead County, MT"	"30029"	1391	70994	1959.3
	"65-74 years"	"65-74"	"Gallatin County, MT"	"30031"	653	43356	1506.1
	"65-74 years"	"65-74"	"Garfield County, MT"	"30033"	22	1454	1513.1
	"65-74 years"	"65-74"	"Glacier County, MT"	"30035"	239	8924	2678.2
	"65-74 years"	"65-74"	"Golden Valley County, MT"	"30037"	24	1202	1996.7
	"65-74 years"	"65-74"	"Granite County, MT"	"30039"	57	3971	1435.4
	"65-74 years"	"65-74"	"Hill County, MT"	"30041"	283	12438	2275.3
	"65-74 years"	"65-74"	"Jefferson County, MT"	"30043"	205	9202	2227.8
	"65-74 years"	"65-74"	"Judith Basin County, MT"	"30045"	60	2619	2291.0
	"65-74 years"	"65-74"	"Lake County, MT"	"30047"	559	28687	1948.6
	"65-74 years"	"65-74"	"Lewis and Clark County, MT"	"30049"	999	47184	2117.2
	"65-74 years"	"65-74"	"Liberty County, MT"	"30051"	24	2558	938.2
	"65-74 years"	"65-74"	"Lincoln County, MT"	"30053"	555	24798	2238.1
	"65-74 years"	"65-74"	"McCone County, MT"	"30055"	37	2312	1600.3
	"65-74 years"	"65-74"	"Madison County, MT"	"30057"	160	9228	1733.9
	"65-74 years"	"65-74"	"Meagher County, MT"	"30059"	45	2356	1910.0
	"65-74 years"	"65-74"	"Mineral County, MT"	"30061"	111	5299	2094.7
	"65-74 years"	"65-74"	"Missoula County, MT"	"30063"	1294	66070	1958.5
	"65-74 years"	"65-74"	"Musselshell County, MT"	"30065"	137	5014	2732.3
	"65-74 years"	"65-74"	"Park County, MT"	"30067"	255	14932	1707.7
	"65-74 years"	"65-74"	"Petroleum County, MT"	"30069"	16	622	2572.3 (Unreliable)
	"65-74 years"	"65-74"	"Phillips County, MT"	"30071"	98	5095	1923.5
	"65-74 years"	"65-74"	"Pondera County, MT"	"30073"	151	6135	2461.3
	"65-74 years"	"65-74"	"Powder River County, MT"	"30075"	34	2015	1687.3
	"65-74 years"	"65-74"	"Powell County, MT"	"30077"	155	7101	2182.8
	"65-74 years"	"65-74"	"Prairie County, MT"	"30079"	37	1533	2413.6
	"65-74 years"	"65-74"	"Ravalli County, MT"	"30081"	718	43017	1669.1
	"65-74 years"	"65-74"	"Richland County, MT"	"30083"	204	8562	2382.6
	"65-74 years"	"65-74"	"Roosevelt County, MT"	"30085"	212	7207	2941.6
	"65-74 years"	"65-74"	"Rosebud County, MT"	"30087"	159	6670	2383.8
	"65-74 years"	"65-74"	"Sanders County, MT"	"30089"	278	14656	1896.8
	"65-74 years"	"65-74"	"Sheridan County, MT"	"30091"	91	4805	1893.9
	"65-74 years"	"65-74"	"Silver Bow County, MT"	"30093"	861	33044	2605.6
	"65-74 years"	"65-74"	"Stillwater County, MT"	"30095"	166	8684	1911.6
	"65-74 years"	"65-74"	"Sweet Grass County, MT"	"30097"	54	3739	1444.2
	"65-74 years"	"65-74"	"Teton County, MT"	"30099"	122	6965	1751.6
	"65-74 years"	"65-74"	"Toole County, MT"	"30101"	117	4365	2680.4
	"65-74 years"	"65-74"	"Treasure County, MT"	"30103"	23	962	2390.9
	"65-74 years"	"65-74"	"Valley County, MT"	"30105"	153	8916	1716.0
	"65-74 years"	"65-74"	"Wheatland County, MT"	"30107"	40	2449	1633.3
	"65-74 years"	"65-74"	"Wibaux County, MT"	"30109"	24	1357	1768.6
	"65-74 years"	"65-74"	"Yellowstone County, MT"	"30111"	2364	112763	2096.4
	"65-74 years"	"65-74"	"Adams County, NE"	"31001"	563	25917	2172.3
	"65-74 years"	"65-74"	"Antelope County, NE"	"31003"	129	7909	1631.1
	"65-74 years"	"65-74"	"Arthur County, NE"	"31005"	12	552	2173.9 (Unreliable)
	"65-74 years"	"65-74"	"Banner County, NE"	"31007"	11	889	1237.3 (Unreliable)
	"65-74 years"	"65-74"	"Blaine County, NE"	"31009"	14	786	1781.2 (Unreliable)
	"65-74 years"	"65-74"	"Boone County, NE"	"31011"	125	6294	1986.0
	"65-74 years"	"65-74"	"Box Butte County, NE"	"31013"	220	9789	2247.4
	"65-74 years"	"65-74"	"Boyd County, NE"	"31015"	53	3074	1724.1
	"65-74 years"	"65-74"	"Brown County, NE"	"31017"	80	4235	1889.0
	"65-74 years"	"65-74"	"Buffalo County, NE"	"31019"	606	29284	2069.4
	"65-74 years"	"65-74"	"Burt County, NE"	"31021"	195	9363	2082.7
	"65-74 years"	"65-74"	"Butler County, NE"	"31023"	145	8755	1656.2
	"65-74 years"	"65-74"	"Cass County, NE"	"31025"	404	20453	1975.3
	"65-74 years"	"65-74"	"Cedar County, NE"	"31027"	163	9747	1672.3
	"65-74 years"	"65-74"	"Chase County, NE"	"31029"	83	4514	1838.7
	"65-74 years"	"65-74"	"Cherry County, NE"	"31031"	136	6542	2078.9
	"65-74 years"	"65-74"	"Cheyenne County, NE"	"31033"	195	9247	2108.8
	"65-74 years"	"65-74"	"Clay County, NE"	"31035"	140	6963	2010.6
	"65-74 years"	"65-74"	"Colfax County, NE"	"31037"	178	9056	1965.5
	"65-74 years"	"65-74"	"Cuming County, NE"	"31039"	167	10634	1570.4
	"65-74 years"	"65-74"	"Custer County, NE"	"31041"	258	13168	1959.3
	"65-74 years"	"65-74"	"Dakota County, NE"	"31043"	324	14572	2223.4
	"65-74 years"	"65-74"	"Dawes County, NE"	"31045"	140	8101	1728.2
	"65-74 years"	"65-74"	"Dawson County, NE"	"31047"	427	19487	2191.2
	"65-74 years"	"65-74"	"Deuel County, NE"	"31049"	57	2641	2158.3
	"65-74 years"	"65-74"	"Dixon County, NE"	"31051"	117	5719	2045.8
	"65-74 years"	"65-74"	"Dodge County, NE"	"31053"	699	36458	1917.3
	"65-74 years"	"65-74"	"Douglas County, NE"	"31055"	7337	318962	2300.3
	"65-74 years"	"65-74"	"Dundy County, NE"	"31057"	46	2498	1841.5
	"65-74 years"	"65-74"	"Fillmore County, NE"	"31059"	143	7071	2022.3
	"65-74 years"	"65-74"	"Franklin County, NE"	"31061"	98	4391	2231.8
	"65-74 years"	"65-74"	"Frontier County, NE"	"31063"	53	3190	1661.4
	"65-74 years"	"65-74"	"Furnas County, NE"	"31065"	128	6530	1960.2
	"65-74 years"	"65-74"	"Gage County, NE"	"31067"	466	23880	1951.4
	"65-74 years"	"65-74"	"Garden County, NE"	"31069"	78	3284	2375.2
	"65-74 years"	"65-74"	"Garfield County, NE"	"31071"	49	2662	1840.7
	"65-74 years"	"65-74"	"Gosper County, NE"	"31073"	40	2739	1460.4
	"65-74 years"	"65-74"	"Grant County, NE"	"31075"	13	884	1470.6 (Unreliable)
	"65-74 years"	"65-74"	"Greeley County, NE"	"31077"	60	3433	1747.7
	"65-74 years"	"65-74"	"Hall County, NE"	"31079"	924	43409	2128.6
	"65-74 years"	"65-74"	"Hamilton County, NE"	"31081"	151	8418	1793.8
	"65-74 years"	"65-74"	"Harlan County, NE"	"31083"	84	5024	1672.0
	"65-74 years"	"65-74"	"Hayes County, NE"	"31085"	22	1393	1579.3
	"65-74 years"	"65-74"	"Hitchcock County, NE"	"31087"	89	3979	2236.7
	"65-74 years"	"65-74"	"Holt County, NE"	"31089"	206	12279	1677.7
	"65-74 years"	"65-74"	"Hooker County, NE"	"31091"	19	915	2076.5 (Unreliable)
	"65-74 years"	"65-74"	"Howard County, NE"	"31093"	139	6761	2055.9
	"65-74 years"	"65-74"	"Jefferson County, NE"	"31095"	166	9551	1738.0
	"65-74 years"	"65-74"	"Johnson County, NE"	"31097"	95	5094	1864.9
	"65-74 years"	"65-74"	"Kearney County, NE"	"31099"	107	6449	1659.2
	"65-74 years"	"65-74"	"Keith County, NE"	"31101"	235	11079	2121.1
	"65-74 years"	"65-74"	"Keya Paha County, NE"	"31103"	23	1309	1757.1
	"65-74 years"	"65-74"	"Kimball County, NE"	"31105"	115	4953	2321.8
	"65-74 years"	"65-74"	"Knox County, NE"	"31107"	192	11172	1718.6
	"65-74 years"	"65-74"	"Lancaster County, NE"	"31109"	2971	167337	1775.5
	"65-74 years"	"65-74"	"Lincoln County, NE"	"31111"	620	31938	1941.3
	"65-74 years"	"65-74"	"Logan County, NE"	"31113"	29	860	3372.1
	"65-74 years"	"65-74"	"Loup County, NE"	"31115"	12	904	1327.4 (Unreliable)
	"65-74 years"	"65-74"	"Madison County, NE"	"31119"	571	27129	2104.8
	"65-74 years"	"65-74"	"Merrick County, NE"	"31121"	169	8519	1983.8
	"65-74 years"	"65-74"	"Morrill County, NE"	"31123"	104	5640	1844.0
	"65-74 years"	"65-74"	"Nance County, NE"	"31125"	108	4336	2490.8
	"65-74 years"	"65-74"	"Nemaha County, NE"	"31127"	158	6899	2290.2
	"65-74 years"	"65-74"	"Nuckolls County, NE"	"31129"	118	6531	1806.8
	"65-74 years"	"65-74"	"Otoe County, NE"	"31131"	319	15397	2071.8
	"65-74 years"	"65-74"	"Pawnee County, NE"	"31133"	76	3950	1924.1
	"65-74 years"	"65-74"	"Perkins County, NE"	"31135"	56	3233	1732.1
	"65-74 years"	"65-74"	"Phelps County, NE"	"31137"	202	9734	2075.2
	"65-74 years"	"65-74"	"Pierce County, NE"	"31139"	145	7065	2052.4
	"65-74 years"	"65-74"	"Platte County, NE"	"31141"	442	24955	1771.2
	"65-74 years"	"65-74"	"Polk County, NE"	"31143"	87	5929	1467.4
	"65-74 years"	"65-74"	"Red Willow County, NE"	"31145"	260	12239	2124.4
	"65-74 years"	"65-74"	"Richardson County, NE"	"31147"	240	10445	2297.8
	"65-74 years"	"65-74"	"Rock County, NE"	"31149"	34	1909	1781.0
	"65-74 years"	"65-74"	"Saline County, NE"	"31151"	261	11462	2277.1
	"65-74 years"	"65-74"	"Sarpy County, NE"	"31153"	1538	75734	2030.8
	"65-74 years"	"65-74"	"Saunders County, NE"	"31155"	337	19314	1744.8
	"65-74 years"	"65-74"	"Scotts Bluff County, NE"	"31157"	864	36221	2385.4
	"65-74 years"	"65-74"	"Seward County, NE"	"31159"	268	14564	1840.2
	"65-74 years"	"65-74"	"Sheridan County, NE"	"31161"	143	6744	2120.4
	"65-74 years"	"65-74"	"Sherman County, NE"	"31163"	95	4346	2185.9
	"65-74 years"	"65-74"	"Sioux County, NE"	"31165"	20	1845	1084.0
	"65-74 years"	"65-74"	"Stanton County, NE"	"31167"	84	5176	1622.9
	"65-74 years"	"65-74"	"Thayer County, NE"	"31169"	152	7189	2114.3
	"65-74 years"	"65-74"	"Thomas County, NE"	"31171"	14	761	1839.7 (Unreliable)
	"65-74 years"	"65-74"	"Thurston County, NE"	"31173"	157	5429	2891.9
	"65-74 years"	"65-74"	"Valley County, NE"	"31175"	93	5664	1641.9
	"65-74 years"	"65-74"	"Washington County, NE"	"31177"	290	16196	1790.6
	"65-74 years"	"65-74"	"Wayne County, NE"	"31179"	106	7583	1397.9
	"65-74 years"	"65-74"	"Webster County, NE"	"31181"	109	5185	2102.2
	"65-74 years"	"65-74"	"Wheeler County, NE"	"31183"	15	963	1557.6 (Unreliable)
	"65-74 years"	"65-74"	"York County, NE"	"31185"	228	14024	1625.8
	"65-74 years"	"65-74"	"Churchill County, NV"	"32001"	562	22217	2529.6
	"65-74 years"	"65-74"	"Clark County, NV"	"32003"	30183	1317125	2291.6
	"65-74 years"	"65-74"	"Douglas County, NV"	"32005"	851	56359	1510.0
	"65-74 years"	"65-74"	"Elko County, NV"	"32007"	566	24797	2282.5
	"65-74 years"	"65-74"	"Esmeralda County, NV"	"32009"	35	1420	2464.8
	"65-74 years"	"65-74"	"Eureka County, NV"	"32011"	37	1613	2293.9
	"65-74 years"	"65-74"	"Humboldt County, NV"	"32013"	278	10359	2683.7
	"65-74 years"	"65-74"	"Lander County, NV"	"32015"	92	3762	2445.5
	"65-74 years"	"65-74"	"Lincoln County, NV"	"32017"	132	5640	2340.4
	"65-74 years"	"65-74"	"Lyon County, NV"	"32019"	1128	47254	2387.1
	"65-74 years"	"65-74"	"Mineral County, NV"	"32021"	190	7020	2706.6
	"65-74 years"	"65-74"	"Nye County, NV"	"32023"	1694	63340	2674.5
	"65-74 years"	"65-74"	"Pershing County, NV"	"32027"	111	4815	2305.3
	"65-74 years"	"65-74"	"Storey County, NV"	"32029"	40	4233	945.0
	"65-74 years"	"65-74"	"Washoe County, NV"	"32031"	6500	289879	2242.3
	"65-74 years"	"65-74"	"White Pine County, NV"	"32033"	229	9134	2507.1
	"65-74 years"	"65-74"	"Carson City, NV"	"32510"	1372	52567	2610.0
	"65-74 years"	"65-74"	"Belknap County, NH"	"33001"	1175	57450	2045.3
	"65-74 years"	"65-74"	"Carroll County, NH"	"33003"	952	56449	1686.5
	"65-74 years"	"65-74"	"Cheshire County, NH"	"33005"	1321	65898	2004.6
	"65-74 years"	"65-74"	"Coos County, NH"	"33007"	862	37577	2294.0
	"65-74 years"	"65-74"	"Grafton County, NH"	"33009"	1426	74450	1915.4
	"65-74 years"	"65-74"	"Hillsborough County, NH"	"33011"	5370	266991	2011.3
	"65-74 years"	"65-74"	"Merrimack County, NH"	"33013"	2178	108623	2005.1
	"65-74 years"	"65-74"	"Rockingham County, NH"	"33015"	4059	210010	1932.8
	"65-74 years"	"65-74"	"Strafford County, NH"	"33017"	1852	85128	2175.5
	"65-74 years"	"65-74"	"Sullivan County, NH"	"33019"	877	43194	2030.4
	"65-74 years"	"65-74"	"Atlantic County, NJ"	"34001"	5430	230462	2356.1
	"65-74 years"	"65-74"	"Bergen County, NJ"	"34003"	12742	792709	1607.4
	"65-74 years"	"65-74"	"Burlington County, NJ"	"34005"	7485	358519	2087.8
	"65-74 years"	"65-74"	"Camden County, NJ"	"34007"	8917	382488	2331.3
	"65-74 years"	"65-74"	"Cape May County, NJ"	"34009"	2646	126178	2097.0
	"65-74 years"	"65-74"	"Cumberland County, NJ"	"34011"	3081	117756	2616.4
	"65-74 years"	"65-74"	"Essex County, NJ"	"34013"	12816	562882	2276.9
	"65-74 years"	"65-74"	"Gloucester County, NJ"	"34015"	4898	204128	2399.5
	"65-74 years"	"65-74"	"Hudson County, NJ"	"34017"	8955	425887	2102.7
	"65-74 years"	"65-74"	"Hunterdon County, NJ"	"34019"	1478	93538	1580.1
	"65-74 years"	"65-74"	"Mercer County, NJ"	"34021"	5459	268137	2035.9
	"65-74 years"	"65-74"	"Middlesex County, NJ"	"34023"	10882	574163	1895.3
	"65-74 years"	"65-74"	"Monmouth County, NJ"	"34025"	9975	484454	2059.0
	"65-74 years"	"65-74"	"Morris County, NJ"	"34027"	6400	375322	1705.2
	"65-74 years"	"65-74"	"Ocean County, NJ"	"34029"	13608	665514	2044.7
	"65-74 years"	"65-74"	"Passaic County, NJ"	"34031"	7163	357107	2005.8
	"65-74 years"	"65-74"	"Salem County, NJ"	"34033"	1519	56198	2702.9
	"65-74 years"	"65-74"	"Somerset County, NJ"	"34035"	3694	217483	1698.5
	"65-74 years"	"65-74"	"Sussex County, NJ"	"34037"	2137	98971	2159.2
	"65-74 years"	"65-74"	"Union County, NJ"	"34039"	7826	400186	1955.6
